"1403"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"672/X"|"4"|"Cria, junto da Presidência do Conselho de Ministros, a Comissão de Acompanhamento e Avaliação do Novo Regime do Divórcio."|"2010-09-11 17:18:34"|"0"
"1404"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"669/X"|"4"|"Cria mecanismos de conciliação em processo tributário."|"2010-09-11 17:18:34"|"0"
"1405"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"668/X"|"4"|"Alteração dos Artigos 69.º e 79.º do Decreto-Lei n.º 442-A/88, de 30 de Novembro, Código do Imposto sobre o rendimentos das Pessoas Singulares."|"2010-09-11 17:18:34"|"0"
"1406"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"667/X"|"4"|"Alteração aos Artigos 13.º e 59.º e aditamento de um Artigo 54.º-A ao Decreto-Lei n.º 442-A/88, de 30 de Novembro, Código do Imposto sobre o rendimentos das Pessoas Singulares."|"2010-09-11 17:18:34"|"0"
"1407"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"666/X"|"4"|"Alteração ao Artigo 79.º do Decreto-Lei n.º 442-A/88, de 30 de Novembro, Código do Imposto sobre o rendimentos das Pessoas Singulares."|"2010-09-11 17:18:34"|"0"
"1408"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"663/X"|"4"|"Institui um regime especial de aposentação para educadores de infância e professores do 1.º ciclo do ensino básico do ensino público em regime de monodocência que concluíram o curso de magistério Primário e educação de Infância de 1975 e 1976."|"2010-09-11 17:18:34"|"0"
"1409"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"645/X"|"4"|"Regime de comparticipação do Neocate LCP."|"2010-09-11 17:18:34"|"0"
"1410"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"631/X"|"4"|"Simplificação do modelo de avaliação do desempenho do pessoal docente, para o ano lectivo 2008/2009."|"2010-09-11 17:18:34"|"0"
"1411"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"627/X"|"4"|"Majoração da prestação do subsídio de desemprego."|"2010-09-11 17:18:34"|"0"
"1412"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"614/X"|"4"|"Regime de comparticipação de medicamentos destinados a portadores de doença rara"|"2010-09-11 17:18:34"|"0"
"1413"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"598/X"|"4"|"Lei da Autonomia, Qualidade e Liberdade Escolar."|"2010-09-11 17:18:34"|"0"
"1414"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"596/X"|"4"|"Altera a Lei n.º 23/2007 de 4 de Julho que fixa o regime de entrada, permanência, saída e afastamento do território nacional."|"2010-09-11 17:18:34"|"0"
"1415"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"595/X"|"4"|"Alteração à Lei n.º 1/2005, de 10 de Janeiro."|"2010-09-11 17:18:34"|"0"
"1416"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"594/X"|"4"|"Alteração ao Código de Processo Penal."|"2010-09-11 17:18:34"|"0"
"1417"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"593/X"|"4"|"Alteração ao Código Penal."|"2010-09-11 17:18:34"|"0"
"1418"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"592/X"|"4"|"Altera a Lei Orgânica n.º 2/2006, de 17 de Abril - \"Quarta alteração à Lei nº 37/81, de 3 de Outubro\"."|"2010-09-11 17:18:34"|"0"
"1419"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"591/X"|"4"|"Segunda alteração à Lei n.º 13/2003, de 21 de Maio, alterada pela lei n.º 45/2005, de 29 de Agosto, que revoga o Rendimento Mínimo Garantido, previsto na Lei n.º 19-A/96, de 29 de Junho, e cria o rendimento social de inserção."|"2010-09-11 17:18:34"|"0"
"1420"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"586/X"|"4"|"Alteração ao Código de Processo Penal"|"2010-09-11 17:18:34"|"0"
"1421"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"565/X"|"4"|"Sobre a criação de um plano nacional das condições de segurança das instalações eléctricas em espaços públicos."|"2010-09-11 17:18:34"|"0"
"1422"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"564/X"|"4"|"Recomenda ao Governo que regule o exercício da profissão de optometrista."|"2010-09-11 17:18:34"|"0"
"1423"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"563/X"|"4"|"Recomenda ao Governo que adopte medidas urgentes que diminuam os tempos de espera para consulta e cirurgia oncológica e que melhorem a qualidade e o acesso aos tratamento oncológicos."|"2010-09-11 17:18:34"|"0"
"1424"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"562/X"|"4"|"Recomenda ao Governo que estude a possibilidade da inclusão no plano nacional de vacinação da vacina pneumocócica mais abrangente ou, em alternativa, a sua comparticipação, no mínimo, pelo escalão C."|"2010-09-11 17:18:34"|"0"
"1425"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"561/X"|"4"|"Sobre a criação de condições de segurança nas obras de arte."|"2010-09-11 17:18:34"|"0"
"1426"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"560/X"|"4"|"Recomendações ao Governo no âmbito da organização e actividade da Autoridade de Segurança Alimentar e Económica (ASAE)."|"2010-09-11 17:18:34"|"0"
"1427"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"559/X"|"4"|"Recomenda ao Governo que legisle de modo a criar a Câmara dos Designers."|"2010-09-11 17:18:34"|"0"
"1428"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"558/X"|"4"|"Recomenda ao Governo que execute o PRODER num modelo de gestão adaptado às necessidades dos agricultores."|"2010-09-11 17:18:34"|"0"
"1429"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"556/X"|"4"|"Recomenda ao Governo a regulamentação da Lei de Finanças das Regiões Autónomas, em matéria de projectos de interesse comum."|"2010-09-11 17:18:34"|"0"
"1430"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"555/X"|"4"|"Sobre a Criação e divulgação de um pólo de voluntariado nas escolas."|"2010-09-11 17:18:34"|"0"
"1431"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"553/X"|"4"|"Definição das competências da Casa do Douro."|"2010-09-11 17:18:34"|"0"
"1432"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"552/X"|"4"|"Recomenda ao Governo que introduza no 3º ciclo do Ensino Básico das escolas nacionais uma formação, de frequência obrigatória, em Suporte Básico de Vida."|"2010-09-11 17:18:34"|"0"
"1433"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"550/X"|"4"|"Recomenda ao Governo que, através do Ministério da Saúde, elabore uma campanha nacional de esclarecimento e sensibilização dos benefícios da cirurgia de ambulatório"|"2010-09-11 17:18:34"|"0"
"1434"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"549/X"|"4"|"Promoção da Cirurgia Ambulatória"|"2010-09-11 17:18:34"|"0"
"1435"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"548/X"|"4"|"Atribuição de condecorações a propósito do 25 de Novembro."|"2010-09-11 17:18:34"|"0"
"1436"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"547/X"|"4"|"Sistema de avaliação da educação e do ensino não superior."|"2010-09-11 17:18:34"|"0"
"1437"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"546/X"|"4"|"Recomenda ao Governo que, na sub-região do Vale do Ave e do Vale do Cávado, implemente um Programa específico de combate ao desemprego, apoio aos desempregados, estímulo à produtividade e às empresas, bem como programas específicos de ocupação para desempregados de longa duração."|"2010-09-11 17:18:34"|"0"
"1438"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"545/X"|"4"|"Sobre a aplicação da taxa reduzida de IVA ao Sector da Restauração e Bebidas"|"2010-09-11 17:18:34"|"0"
"1439"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"544/X"|"4"|"Recomenda ao Governo que elabore, a partir da Classificação Internacional da Funcionalidade, Incapacidade e Saúde (CIF), uma Tabela de Incapacidades Decorrentes de Doenças Crónicas e uma Tabela de Funcionalidade"|"2010-09-11 17:18:34"|"0"
"1440"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"543/X"|"4"|"Recomenda ao Governo a criação, junto da Presidência do Conselho de Ministros, de uma Comissão de Acompanhamento e Avaliação do Novo Regime Jurídico do Divórcio."|"2010-09-11 17:18:34"|"0"
"1441"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"537/X"|"4"|"Recomenda ao Governo a adopção de orientações genéricas sobre a missão e função da Caixa Geral de Depósitos"|"2010-09-11 17:18:34"|"0"
"1442"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"536/X"|"4"|"Recomenda ao Governo a reorientação do investimento público."|"2010-09-11 17:18:34"|"0"
"1443"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"535/X"|"4"|"Recomenda ao Governo a criação de um Conselho Geral e de Supervisão na Caixa Geral de Depósitos, e o estabelecimento de regras de nomeação que garantam a independência dos respectivos membros."|"2010-09-11 17:18:34"|"0"
"1444"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"529/X"|"4"|"Aprofundamento das actividades da Assembleia da Republica nas áreas da Ciência e Tecnologia"|"2010-09-11 17:18:34"|"0"
"1445"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"527/X"|"4"|"Sobre a transladação para Portugal dos restos mortais dos militares mortos na Guerra do Ultramar."|"2010-09-11 17:18:34"|"0"
"1446"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"486/X"|"4"|"Sobre o alargamento do apoio do Estado ao pagamento das mensalidades escolares e pré-escolares."|"2010-09-11 17:18:34"|"0"
"1447"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"485/X"|"4"|"Sobre a possibilidade de revisão da bolsa de frequência no caso de desemprego de algum elemento do agregado familiar."|"2010-09-11 17:18:34"|"0"
"1448"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"484/X"|"4"|"Sobre a inclusão dos desportos praticados na via pública o regime constante no Decreto-Lei 238/92 de 29 de Outubro, no que se relaciona com a obrigatoriedade de policiamento e ausência de apoios por parte dos jogos sociais."|"2010-09-11 17:18:34"|"0"
"1449"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"483/X"|"4"|"Recomenda ao Governo que alargue o leque de doenças congenitas raras passíveis de diagnóstico precoce através de rastreio neonatal."|"2010-09-11 17:18:34"|"0"
"1450"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"465/X"|"4"|"Recomenda ao Governo que altere o regime legal da prescrição de medicamentos, no sentido de generalizar a prescrição por DCI, nos termos do artigo 21.º do compromisso com a saúde."|"2010-09-11 17:18:34"|"0"
"1451"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"453/X"|"4"|"Recomenda ao governo a adopção de orientações genéricas sobre a missão e função da Caixa Geral de Depósitos"|"2010-09-11 17:18:34"|"0"
"1452"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"452/X"|"4"|"Recomenda ao Governo a reorientação do investimento público"|"2010-09-11 17:18:34"|"0"
"1453"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"451/X"|"4"|"Recomenda ao Governo a adopção de novas medidas fiscais"|"2010-09-11 17:18:34"|"0"
"1454"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"450/X"|"4"|"Recomenda ao Governo a adopção de novas medidas sociais."|"2010-09-11 17:18:34"|"0"
"1455"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"449/X"|"4"|"Medidas relativas ao programa de aquisição, instalação, manutenção e garantia de equipamentos de energia solar termica."|"2010-09-11 17:18:34"|"0"
"1456"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Resolução"|"436/X"|"4"|"Recomenda ao Governo a adopção de medidas específicas de reforço das Forças e Serviços de Segurança no Distrito do Porto."|"2010-09-11 17:18:34"|"0"
