3231,Victor Hugo de Jesus Sequeira,2010-08-07 01:18:10
3232,Ricardo Jorge de Sousa Roque,2010-08-07 01:18:11
3330,Carlos Luiz Filipe Gracias,2010-08-07 01:18:12
3331,Joaquim Manuel Leitão Ribeiro Arenga,2010-08-07 01:18:13
3529,Etelvina Lopes de Almeida,2010-08-07 01:18:16
3141,Manuel Gomes Guerreiro,2010-08-07 01:18:17
3428,António Pedro da Silva Lourenço,2010-08-07 01:18:19
3337,João Joaquim Gomes,2010-08-07 01:18:21
3338,António Jorge Duarte Rebelo de Sousa,2010-08-07 01:18:22
3339,Maria Margarida Ferreira Marques,2010-08-07 01:18:23
3147,José Veiga Simão,2010-08-07 01:18:24
3534,Adelino Teixeira de Carvalho,2010-08-07 01:18:26
3535,José Luís Ferreira de Araújo,2010-08-07 01:18:27
3536,Maria Emília de Melo Moreira da Silva,2010-08-07 01:18:28
3537,António Coutinho Gonçalves da Fonseca,2010-08-07 01:18:29
3538,Fausto Sacramento Marques,2010-08-07 01:18:31
3539,Herculano Rodrigues Pires,2010-08-07 01:18:32
3345,João Nascimento Guerra,2010-08-07 01:18:33
3346,Beatriz Magalhães de Almeida Cal Brandão,2010-08-07 01:18:34
3347,Manuel Afonso Vilhena de Carvalho,2010-08-07 01:18:35
3348,Bento Elísio de Azevedo,2010-08-07 01:18:37
3349,Francisco Lima Monteiro,2010-08-07 01:18:38
3350,Manuel Laranjeira Vaz,2010-08-07 01:18:39
3351,Manuel de Sousa Ramos,2010-08-07 01:18:40
3352,Jorge Manuel Aparício Ferreira Miranda,2010-08-07 01:18:42
3448,Octávio Luís Pais Ribeiro da Cunha,2010-08-07 01:18:43
3449,Francisco Alexandre Abreu Pessegueiro de Miranda,2010-08-07 01:18:44
3260,Eurico Lemos Pires,2010-08-07 01:18:45
3356,Juvenal Batista Ribeiro,2010-08-07 01:18:47
3262,Joaquim Augusto Garcia Marques Pinto,2010-08-07 01:18:48
3358,José António Nunes Furtado Fernandes,2010-08-07 01:18:49
3359,Rui Monteiro Picciochi,2010-08-07 01:18:50
3169,Maria Cristina Gomes da Silva Cardoso de Albuquerque,2010-08-07 01:18:52
3455,Carlos Sousa Nunes da Silva,2010-08-07 01:18:52
3362,José Manuel Nunes Ambrósio,2010-08-07 01:18:54
3457,Artur José Beleza de Vasconcelos Oliveira,2010-08-07 01:18:55
3364,José Joaquim Pita Guerreiro,2010-08-07 01:18:56
3459,António da Silva Rodrigues de Castro,2010-08-07 01:18:57
3366,José Luís Diogo de Azevedo Presa,2010-08-07 01:18:59
3271,Telmo da Silva Barbosa,2010-08-07 01:19:00
3369,Rui Joaquim Cabral Cardoso das Neves,2010-08-07 01:19:03
3371,Avelino Feliciano Martins Rodrigues,2010-08-07 01:19:05
3276,José António Valério do Couto,2010-08-07 01:19:06
3277,José Manuel Henriques Pires das Neves,2010-08-07 01:19:07
3278,Nuno Aires Rodrigues dos Santos,2010-08-07 01:19:08
3279,Maria Margarida do Rego da Costa Salema D' Oliveira Martins,2010-08-07 01:19:10
3280,Leonel Santa Rita Pires,2010-08-07 01:19:11
3281,Luís António Pires Batista,2010-08-07 01:19:12
3282,Garcia dos Santos Marques de Freitas,2010-08-07 01:19:13
3283,Victor Manuel Dias Pereira Gonçalves,2010-08-07 01:19:14
3186,Francisco Manuel Monteiro Marcelo Curto,2010-08-07 01:19:16
3378,Georgette de Oliveira Ferreira,2010-08-07 01:19:17
3379,António José de Almeida Silva Graça,2010-08-07 01:19:18
3284,Luís Filipe Sanches Sousa Dias Reis,2010-08-07 01:19:19
3190,José Vicente de Jesus de Carvalho Cardoso,2010-08-07 01:19:21
3286,José Baptista Fernandes,2010-08-07 01:19:22
3287,Rui Vasques Baudouin,2010-08-07 01:19:23
3481,Maria Adelaide Santos de Almeida e Paiva,2010-08-07 01:19:25
3579,Paulo de Oliveira Ascenção,2010-08-07 01:19:27
3385,Lino Carvalho de Lima,2010-08-07 01:19:27
3198,Henrique António da Conceição Madureira,2010-08-07 01:19:33
3488,Carlos Manuel Bessa de Morais Alão,2010-08-07 01:19:34
3390,Carlos Alberto do Carmo da Costa Espadinha,2010-08-07 01:19:34
3584,Maria do Céu Victória Pires Antunes Barradas,2010-08-07 01:19:36
3297,Luís Fernando Gonçalves Riquito,2010-08-07 01:19:37
3200,Luís Silvério Gonçalves Saias,2010-08-07 01:19:38
3492,Virgílio António Pinto Nunes,2010-08-07 01:19:39
3300,Octaviano Geraldo Cabral Mota,2010-08-07 01:19:41
3901,N/A,2010-08-07 01:19:43
3902,N/A,2010-08-07 01:19:44
3399,António José de Castro Bagão Felix,2010-08-07 01:19:46
3905,N/A,2010-08-07 01:19:47
3801,João Manuel Medeiros Mateus,2010-08-07 01:19:50
3591,Maria Cândida Von Hafe de Almeida Cunha Perez,2010-08-07 01:19:51
3395,Artur Augusto Sá da Costa,2010-08-07 01:19:41
3397,José Carlos Queiroz Pinheiro Henriques,2010-08-07 01:19:44
3398,Eduardo Mário de Araújo Duarte Pedroso,2010-08-07 01:19:45
3693,José Manuel Soares de Oliveira,2010-08-07 01:19:46
3694,Nuno Maria Monteiro Godinho de Matos,2010-08-07 01:19:47
3695,Manuel Baeta Neves,2010-08-07 01:19:48
3590,Manuel Domingos da Fonseca Martins Moreira,2010-08-07 01:19:49
3907,Lisa Ventura Garcia,2010-08-07 01:19:50
3908,Álvaro Eduardo Gambano Silvano,2010-08-07 01:19:52
3699,José Maria Parente Mendes Godinho,2010-08-07 01:19:53
3910,Eugénia Maria Peixoto Goulart Amaral,2010-08-07 01:19:54
3911,Lídia Maria Bulcão Rosa da Silveira Dutra,2010-08-07 01:19:55
3912,Cláudio José Gomes Lopes,2010-08-07 01:19:56
3596,Eurico de Campos Gondim,2010-08-07 01:19:57
3806,Joaquim da Silva Rocha Felgueiras,2010-08-07 01:19:58
3807,Joaquim Guerra de Oliveira Alfaia,2010-08-07 01:19:59
3808,Jorge Augusto Barroso Coutinho,2010-08-07 01:20:01
3810,José Alberto Menano Cardoso do Amaral,2010-08-07 01:20:03
3811,José Alberto Ribeiro,2010-08-07 01:20:04
3916,Mariana Rodrigues Franco,2010-08-07 01:20:05
3813,José Alves Tavares Magro,2010-08-07 01:20:06
3816,José Cavalheira Antunes,2010-08-07 01:20:09
3817,José Cunha Simões,2010-08-07 01:20:10
3821,José Ferreira Júnior,2010-08-07 01:20:15
3924,Leontina Azevedo Silva Novo,2010-08-07 01:20:16
3823,José Joaquim Lima Monteiro de Andrade,2010-08-07 01:20:17
3825,José Macedo Fragateiro,2010-08-07 01:20:19
3926,Pedro Filipe Gomes Soares,2010-08-07 01:20:19
3927,Catarina Sofia Esteves Antunes Morais Gomes,2010-08-07 01:20:21
3928,Nelson Ricardo Esteves Peralta,2010-08-07 01:20:22
3828,José Manuel Ribeiro Sérvulo Correia,2010-08-07 01:20:22
3930,Fernando Medina Maciel Almeida Correia,2010-08-07 01:20:25
3931,Maria da Conceição Guerreiro Casa Nova,2010-08-07 01:20:27
3833,Ludovina das Dores Rosado,2010-08-07 01:20:29
3933,Maria da Fé Batista Carvalho,2010-08-07 01:20:30
3934,João Augusto Espadeiro Ramos,2010-08-07 01:20:31
3939,Hernâni Vítor Ferreira Loureiro,2010-08-07 01:20:39
3842,Manuel do Carmo Mendes,2010-08-07 01:20:40
3843,Manuel do Rosário Moita,2010-08-07 01:20:42
3744,António Machado Rodrigues,2010-08-07 01:20:44
3845,Manuel Duarte Gomes,2010-08-07 01:20:44
3942,Maria Francisca Fernandes Almeida,2010-08-07 01:20:46
3848,Manuel João Cristino,2010-08-07 01:20:48
3943,Fernando Nuno Fernandes Ribeiro dos Reis,2010-08-07 01:20:48
3944,Maria Teresa Machado Fernandes,2010-08-07 01:20:50
3750,Arcanjo Nunes Luís,2010-08-07 01:20:51
3754,Cândido de Matos Gago,2010-08-07 01:20:56
3855,Manuel Valentim Pereira Vilar,2010-08-07 01:20:56
3857,Maria Alzira Costa de Castro Cardoso Lemos,2010-08-07 01:20:58
3858,Maria Élia Brito Câmara,2010-08-07 01:20:59
3859,Maria Margarida Garcês da Silva Ventura,2010-08-07 01:21:01
3950,Rui Miguel de Meira Barreira,2010-08-07 01:21:01
3951,José Maria Barbosa Cardoso,2010-08-07 01:21:03
3952,Paula Cristina Barata Monteiro da Costa Nogueira,2010-08-07 01:21:04
3953,Henrique Manuel Barreto Nunes,2010-08-07 01:21:06
3864,Mário Fernando de Campos Pinto,2010-08-07 01:21:07
3865,Nicolau de Ascenção Madeira Dias Ferreira,2010-08-07 01:21:08
3866,Nuno Gil Pires,2010-08-07 01:21:09
3956,Carlos do Nascimento Ferreira,2010-08-07 01:21:10
3957,José Alberto Nunes Ferreira Gomes,2010-08-07 01:21:11
3868,Paulo Manuel de Pitta e Cunha,2010-08-07 01:21:12
3959,Nuno Filipe Machado Reis,2010-08-07 01:21:13
3960,Pedro Alexandre Morais dos Santos,2010-08-07 01:21:14
3961,Maria da Conceição Jorge Martins,2010-08-07 01:21:16
3872,Rui Mendes Tavares,2010-08-07 01:21:17
3873,Rui Paulo do Vale Valadares,2010-08-07 01:21:18
3874,Sebastião Dias Marques,2010-08-07 01:21:20
3965,Ana Rita Machado Pires Calmeiro,2010-08-07 01:21:22
3966,Álvaro Manuel Reis Batista,2010-08-07 01:21:23
3967,N/A,2010-08-07 01:21:24
3968,N/A,2010-08-07 01:21:25
3969,N/A,2010-08-07 01:21:26
3970,N/A,2010-08-07 01:21:27
3971,N/A,2010-08-07 01:21:28
3972,N/A,2010-08-07 01:21:30
3973,N/A,2010-08-07 01:21:31
3974,N/A,2010-08-07 01:21:32
3878,Vasco Valentim Baptista de Carvalho,2010-08-07 01:21:34
3879,Victor António Augusto Nunes de Sá Machado,2010-08-07 01:21:35
3880,Victor Hugo Mendes dos Santos,2010-08-07 01:21:36
3881,Victor Manuel Benito da Silva,2010-08-07 01:21:38
3882,Walter Francisco Burmester Cudell,2010-08-07 01:21:39
3883,Maria Teresa do Vale de Matos Madeira Vidigal,2010-08-07 01:21:40
3885,N/A,2010-08-07 01:21:42
3984,N/A,2010-08-07 01:21:43
3985,N/A,2010-08-07 01:21:45
3888,N/A,2010-08-07 01:21:46
3889,N/A,2010-08-07 01:21:47
3890,N/A,2010-08-07 01:21:48
3988,Sónia Sofia Correia Martins,2010-08-07 01:21:50
3989,Paulo Cardoso Correia da Mota Pinto,2010-08-07 01:21:52
3799,João Manuel Ferreira,2010-08-07 01:21:53
3499,Manuel Ribeiro Arruda,2010-08-07 01:19:48
3906,Maria Luísa de Jesus Silva Vilhena Roberto Santos,2010-08-07 01:19:49
3707,Manuel Bento Sousa e Silva,2010-08-07 01:19:50
3594,Adelino Manuel Lopes Amaro da Costa,2010-08-07 01:19:54
3595,António Cardoso Moniz,2010-08-07 01:19:56
3713,Francisco Cardoso Pereira de Oliveira,2010-08-07 01:19:57
3597,António Jacinto Martins Canaverde,2010-08-07 01:19:58
3598,José Eduardo Fernandes de Sanches Osório,2010-08-07 01:20:00
3599,Jorge Manuel de Moura Neves Fernandes,2010-08-07 01:20:01
3600,António de Oliveira Santos,2010-08-07 01:20:02
3718,Manuel Cunha Mota,2010-08-07 01:20:03
3719,Jorge%seguro,2010-08-07 01:20:04
3720,Agostinho Martins do  Vale,2010-08-07 01:20:05
3917,Raúl Ventura Martins,2010-08-07 01:20:06
3918,Maria Paula da Graça Cardoso,2010-08-07 01:20:08
3721,Albino Aroso Ramos,2010-08-07 01:20:09
3919,Amadeu Albertino Marques Soares Albergaria,2010-08-07 01:20:09
3920,Carla Maria de Pinho Rodrigues,2010-08-07 01:20:11
3921,Dora Cristina Barreira Ramos,2010-08-07 01:20:12
3820,José Ferreira Dionísio,2010-08-07 01:20:14
3923,Ângelo José de Jesus Soares,2010-08-07 01:20:15
3724,Alfredo Fernando de Carvalho,2010-08-07 01:20:16
3925,José Alberto Freitas Soares Pinheiro e Silva,2010-08-07 01:20:18
3726,Álvaro Monteiro,2010-08-07 01:20:18
3727,Amantino Marques Pereira de Lemos,2010-08-07 01:20:19
3728,Américo Lázaro Leal,2010-08-07 01:20:20
3729,Américo Natalino Pereira de Viveiros,2010-08-07 01:20:21
3829,José Pedro Correia Soares,2010-08-07 01:20:24
3731,Ângelo Alberto Ribas da Silva Vieira,2010-08-07 01:20:24
3732,Antídio das Neves Costa,2010-08-07 01:20:25
3733,António Alberto Monteiro de Aguiar,2010-08-07 01:20:26
3734,António Augusto Gonçalves,2010-08-07 01:20:27
3735,António Barros dos Santos,2010-08-07 01:20:29
3736,António João Pistacchini Gomes Moita,2010-08-07 01:20:30
3737,António Joaquim Navalha Garcia,2010-08-07 01:20:31
3935,Hugo Alexandre Polido Pires,2010-08-07 01:20:33
3936,Palmira Maciel Fernandes da Costa,2010-08-07 01:20:34
3738,António Joaquim Veríssimo,2010-08-07 01:20:36
3937,Frederico de Oliveira Castro,2010-08-07 01:20:36
3938,Teresa Elsa Machado da Silva e Costa,2010-08-07 01:20:37
3740,António José Pinheiro da Silva,2010-08-07 01:20:38
3940,Deolinda Fernanda Nogueira Cerqueira Pimenta,2010-08-07 01:20:41
3941,Laurentino da Cruz Regado,2010-08-07 01:20:42
3743,António Luís Mendonça de Freitas Monteiro,2010-08-07 01:20:43
3846,Manuel Francisco Augusto Ramos,2010-08-07 01:20:45
3745,António Marques Matos Zuzarte,2010-08-07 01:20:45
3746,António Neves Anacleto,2010-08-07 01:20:46
3747,António Pedro Valverde Martins,2010-08-07 01:20:48
3748,António Riço Calado,2010-08-07 01:20:49
3749,António Simões Costa,2010-08-07 01:20:50
3945,Pedro Nuno Mazeda Pereira Neto Rodrigues,2010-08-07 01:20:51
3946,Zita Gabriela Vieira da Fonseca de Matos Gomes,2010-08-07 01:20:53
3854,Manuel Sérgio Garcia Vila-Lobos Menezes,2010-08-07 01:20:55
3947,Jorge Adélio Martins Pereira da Costa,2010-08-07 01:20:57
3755,Carlos Alberto Andrade Neves,2010-08-07 01:20:58
3948,Maria da Graça Gonçalves da Mota,2010-08-07 01:20:59
3757,Carlos Augusto Pinhão Correia,2010-08-07 01:21:00
3758,Carlos Galvão de Melo,2010-08-07 01:21:01
3759,Carlos Jorge Ramalho dos Santos Ferreira,2010-08-07 01:21:02
3760,Carlos Manuel da Costa Moreira,2010-08-07 01:21:04
3761,Carmelinda Martia dos Santos Pereira,2010-08-07 01:21:05
3762,Cirilo Oliveira Marinho,2010-08-07 01:21:06
3954,João Vítor Salgado Almeida,2010-08-07 01:21:07
3955,Ana Margarida de Campos Duque Dias,2010-08-07 01:21:09
3765,Dieter Dellinger,2010-08-07 01:21:10
3766,Eduardo José Vieira,2010-08-07 01:21:11
3958,Maria Helena Lopes Gonçalves,2010-08-07 01:21:13
3769,Fernanda Peleja Patrício,2010-08-07 01:21:14
3770,Fernando Abel Simões,2010-08-07 01:21:16
3962,Artur Filipe Schouten Patuleia,2010-08-07 01:21:17
3772,Fernando Caseiro Vendeirinho,2010-08-07 01:21:18
3963,Carlos Henrique da Costa Neves,2010-08-07 01:21:19
3964,Carlos Manuel Faia São Martinho Gomes,2010-08-07 01:21:20
3782,Francisco de Assis de Mendonça Lino Neto,2010-08-07 01:21:31
3783,Francisco do Patrocínio Martins,2010-08-07 01:21:32
3975,N/A,2010-08-07 01:21:33
3976,N/A,2010-08-07 01:21:34
3977,N/A,2010-08-07 01:21:35
3978,N/A,2010-08-07 01:21:36
3979,N/A,2010-08-07 01:21:38
3980,N/A,2010-08-07 01:21:39
3981,N/A,2010-08-07 01:21:40
3790,Hermenegilda Rosa Camelas Pacheco Pereira,2010-08-07 01:21:42
3983,N/A,2010-08-07 01:21:42
3792,João da Silva,2010-08-07 01:21:44
3793,João do Rosário Barrento Henriques,2010-08-07 01:21:46
3986,Ana Maria Teodoro Jorge,2010-08-07 01:21:46
3987,António Fernando Lopes Oliveira Simões Cardoso,2010-08-07 01:21:48
3796,João José dos Santos Rocha,2010-08-07 01:21:50
3797,João Lucílio Cacela Leitão,2010-08-07 01:21:51
3990,Pedro Manuel Tavares Lopes de Andrade Saraiva,2010-08-07 01:21:55
3894,N/A,2010-08-07 01:22:00
3993,Filipe Manuel Galvão Carraco dos Reis,2010-08-07 01:22:00
3994,Ana Paula Dias Neves Sançana,2010-08-07 01:22:01
3995,João Manuel de Serpa Oliva,2010-08-07 01:22:03
3996,Carlos Alberto Nunes da Silva,2010-08-07 01:22:04
3899,N/A,2010-08-07 01:22:05
3393,Fernando Coutinho da Silveira Ramos,2010-08-07 01:19:38
3396,Amílcar Manuel Ribeiro Costa e Silva,2010-08-07 01:19:43
3702,José Manuel Aranha Figueiredo,2010-08-07 01:19:45
3497,Joaquim Pinto,2010-08-07 01:19:46
3498,João Vasco da Luz Botelho de Paiva,2010-08-07 01:19:47
3400,Nuno Teixeira Lopes Tavares,2010-08-07 01:19:48
3500,Victor Jorge Almeida Borges da Ponte,2010-08-07 01:19:49
3697,Vítor Henrique Louro de Sá,2010-08-07 01:19:51
3698,Manuel Branco Ferreira Lima,2010-08-07 01:19:52
3709,Manuel Henriques Pires Fontoura,2010-08-07 01:19:52
3802,João Soares Louro,2010-08-07 01:19:54
3803,João Terroso Neves,2010-08-07 01:19:55
3804,Joaquim da Costa Pinto,2010-08-07 01:19:56
3714,José Maria da Silva,2010-08-07 01:19:58
3715,Alcino Cabral Barreto,2010-08-07 01:19:59
3716,Manuel da Silva Leça,2010-08-07 01:20:00
3812,José Alves da Cunha,2010-08-07 01:20:05
3814,José António Camacho,2010-08-07 01:20:07
3815,José Borges Nunes,2010-08-07 01:20:08
3722,Alcides Strecht Monteiro,2010-08-07 01:20:10
3818,José de Melo Torres Campos,2010-08-07 01:20:12
3819,José dos Santos Francisco Vidal,2010-08-07 01:20:13
3723,Alcino Cardoso,2010-08-07 01:20:15
3822,José João Santana Campos Rodrigues,2010-08-07 01:20:16
3725,Álvaro Dias de Sousa Ribeiro,2010-08-07 01:20:17
3824,José Justiniano Taboada Brás Pinto,2010-08-07 01:20:18
3826,José Manuel Cabral Fernandes,2010-08-07 01:20:20
3827,José Manuel Paiva Jara,2010-08-07 01:20:21
3730,Anatólio Manuel dos Santos Vasconcelos,2010-08-07 01:20:22
3839,Manuel Augusto Monteiro,2010-08-07 01:20:36
3830,José Rui Sousa Fernandes,2010-08-07 01:20:25
3831,Júlio Maria Alves da Silva,2010-08-07 01:20:26
3832,Justino Manuel Costa Madeira,2010-08-07 01:20:27
3834,Luís Alfredo Cardoso Monteiro,2010-08-07 01:20:30
3835,Luís Esteves Ramires,2010-08-07 01:20:31
3836,Luís Manuel Cidade Pereira de Moura,2010-08-07 01:20:32
3837,Luís Patrício Rosado Gonçalves,2010-08-07 01:20:33
3739,António Jorge de Oliveira Aires Rodrigues,2010-08-07 01:20:37
3841,Manuel Cunha Rodrigues,2010-08-07 01:20:38
3741,António Júlio Correia Teixeira da Silva,2010-08-07 01:20:40
3742,António Júlio Simões de Aguiar,2010-08-07 01:20:41
3844,Manuel dos Santos Cabanas,2010-08-07 01:20:43
3847,Manuel Gonçalves,2010-08-07 01:20:46
3849,Manuel Joaquim Moreira Moutinho,2010-08-07 01:20:49
3850,Manuel Joaquim Paiva Pereira Pires,2010-08-07 01:20:50
3751,Artur Videira Pinto da Cunha Leal,2010-08-07 01:20:52
3752,Augusto Nunes de Sousa,2010-08-07 01:20:54
3756,Carlos Alberto Coelho Sousa,2010-08-07 01:20:59
3860,Maria Margarida Ramos de Carvalho,2010-08-07 01:21:02
3861,Maria Rita Simões de Almeida Peixoto Magalhães de Lima Vidal,2010-08-07 01:21:03
3862,Mário António da Mota Mesquita,2010-08-07 01:21:05
3863,Mário Carlos Gomes,2010-08-07 01:21:06
3763,David dos Santos Silva,2010-08-07 01:21:07
3764,Delmiro Manuel de Sousa Carreira,2010-08-07 01:21:09
3867,Olívio da Silva França,2010-08-07 01:21:11
3767,Eduardo Sá Matos,2010-08-07 01:21:12
3768,Eurico Telmo de Campos,2010-08-07 01:21:13
3869,Raúl Luís Rodrigues,2010-08-07 01:21:14
3870,Reinaldo Jorge Vital Rodrigues,2010-08-07 01:21:15
3871,Rui Fausto Fernandes Marrana,2010-08-07 01:21:16
3771,Fernando Adriano Pinto,2010-08-07 01:21:17
3773,Fernando Gomes Vasco,2010-08-07 01:21:19
3774,Fernando Jaime Pereira de Almeida,2010-08-07 01:21:21
3775,Fernando João Nogueira de Carvalho,2010-08-07 01:21:22
3776,Fernando Tavares Loureiro,2010-08-07 01:21:23
3777,Florêncio Joaquim Quintas Matias,2010-08-07 01:21:24
3778,Florival da Silva Nobre,2010-08-07 01:21:26
3779,Francisco Alberto Pereira Ganhitas,2010-08-07 01:21:27
3780,Francisco António Marcos Barracosa,2010-08-07 01:21:28
3781,Francisco da Costa Lopes Oliveira,2010-08-07 01:21:30
3875,Serafim Olindo Ramos Bastos,2010-08-07 01:21:30
3876,Severiano Pedro Falcão,2010-08-07 01:21:32
3877,Telmo Ferreira Neto,2010-08-07 01:21:33
3784,Franciscomanuel Farromba Vilela,2010-08-07 01:21:34
3785,Gabriel Ribeiro da Frada,2010-08-07 01:21:35
3786,Jorge Ferreira de Castro,2010-08-07 01:21:36
3787,Henrique Manuel de Pontes Leça,2010-08-07 01:21:37
3788,Henrique Manuel Velez Marques dos Santos,2010-08-07 01:21:39
3789,Herlânder dos Santos Estrela,2010-08-07 01:21:40
3982,N/A,2010-08-07 01:21:41
3884,João António Martelo de Oliveira,2010-08-07 01:21:41
3791,João Carlos Filomeno Malhó da Fonseca,2010-08-07 01:21:43
3886,Rui Jorge Avelelas Teixeira,2010-08-07 01:21:44
3887,N/A,2010-08-07 01:21:45
3794,João Gabriel Soeiro de Carvalho,2010-08-07 01:21:47
3795,João José de Carvalho Taveira Pinto,2010-08-07 01:21:48
3891,N/A,2010-08-07 01:21:50
3798,João Luís Tavares de Medeiros,2010-08-07 01:21:52
3800,João Manuel Korrodi Gomes da Silva Gravato,2010-08-07 01:21:55
3992,Maria Madalena Ribeiro Carrito,2010-08-07 01:21:58
3893,N/A,2010-08-07 01:21:58
3895,N/A,2010-08-07 01:22:01
3896,N/A,2010-08-07 01:22:02
3897,N/A,2010-08-07 01:22:03
3898,N/A,2010-08-07 01:22:04
3900,N/A,2010-08-07 01:22:06
3998,José Manuel Marques da Silva Pureza,2010-08-07 01:22:08
3999,Maria Helena Dias Loureiro,2010-08-07 01:22:09
4000,José João Jorge Mendes Lucas,2010-08-07 08:38:09
4001,António Manuel dos Santos Rodrigues,2010-08-07 08:38:10
4002,N/A,2010-08-07 08:38:11
4101,Francisco Alves da Silva Ramos,2010-08-07 08:38:13
4102,Beatriz Gebalina Pereira Gomes,2010-08-07 08:38:15
4104,Rita Rato Araújo Fonseca,2010-08-07 08:38:17
4201,José Henrique da Rocha Arieiro,2010-08-07 08:38:18
4109,N/A,2010-08-07 08:38:23
4208,Acácio Santos da Fonseca Pinto,2010-08-07 08:38:29
4116,N/A,2010-08-07 08:38:30
4122,N/A,2010-08-07 08:38:37
4215,Joaquim António Ferreira Seixas,2010-08-07 08:38:39
4224,Sara Catarina Correia Gonçalves,2010-08-07 08:38:51
4134,Manuel José de Faria Seabra Monteiro,2010-08-07 08:38:53
4226,Rita Maria Henriques Fernandes,2010-08-07 08:38:54
4136,Maria da Conceição Almeida Fernandes Loureiro,2010-08-07 08:38:56
4233,N/A,2010-08-07 08:39:02
4234,N/A,2010-08-07 08:39:04
4235,N/A,2010-08-07 08:39:05
4240,N/A,2010-08-07 08:39:10
4243,N/A,2010-08-07 08:39:13
4148,Fernando Luís de Sousa Machado Soares Vales,2010-08-07 08:39:14
4157,Michael Lothar Mendes Seufert,2010-08-07 08:39:27
4261,N/A,2010-08-07 08:39:34
4164,Maria de Fátima Teixeira Gomes Monteiro,2010-08-07 08:39:37
4174,José Guilherme Figueiredo Nobre de Gusmão,2010-08-07 08:39:53
4175,Bruno Miguel Góis Carreira,2010-08-07 08:39:54
4178,Liliana Catarina Barros de Sousa,2010-08-07 08:39:59
4284,N/A,2010-08-07 08:40:02
4187,Pedro Manuel Dias de Jesus Marques,2010-08-07 08:40:10
4298,N/A,2010-08-07 08:40:21
4299,N/A,2010-08-07 08:40:22
4003,N/A,2010-08-07 08:38:12
4004,N/A,2010-08-07 08:38:13
4005,N/A,2010-08-07 08:38:14
4006,Rui Miguel Guarda Verdades de Sá,2010-08-07 08:38:15
4007,Sónia Cristina Silva dos Ramos Anjinho Ferro,2010-08-07 08:38:16
4009,Nuno Filipe Queijinho Rato,2010-08-07 08:38:18
4010,José Joaquim de Miranda Correia,2010-08-07 08:38:19
4202,José João Pinhanços de  Bianchi,2010-08-07 08:38:21
4011,Isilda Maria Prazeres dos Santos Varges Gomes,2010-08-07 08:38:21
4205,Isabel Maria Nogueira Sequeira,2010-08-07 08:38:25
4212,Neuza Carina Morais Rodrigues Oliveira Carvalho Neves,2010-08-07 08:38:35
4021,Maria Filomena Monteiro Carrilho,2010-08-07 08:38:38
4220,Luís Miguel Soares de França,2010-08-07 08:38:47
4221,Vânia Andrea de Castro Jesus,2010-08-07 08:38:48
4034,Carla Sofia Silva Sequeira,2010-08-07 08:38:55
4037,N/A,2010-08-07 08:38:58
4232,José Duarte de Almeida Alves,2010-08-07 08:39:01
4241,N/A,2010-08-07 08:39:11
4244,N/A,2010-08-07 08:39:14
4050,Fernando Ribeiro Marques,2010-08-07 08:39:15
4051,Maria da Conceição Feliciano Antunes Bretts Jardim Pereira,2010-08-07 08:39:17
4052,Pedro Alexandre Antunes Faustino Pimpão,2010-08-07 08:39:18
4256,N/A,2010-08-07 08:39:27
4059,Heitor Nuno Patrício de Sousa e Castro,2010-08-07 08:39:29
4060,José Joaquim Saraiva Rodrigues,2010-08-07 08:39:30
4262,N/A,2010-08-07 08:39:35
4263,N/A,2010-08-07 08:39:36
4264,N/A,2010-08-07 08:39:37
4271,N/A,2010-08-07 08:39:45
4272,N/A,2010-08-07 08:39:47
4073,Jesuína Amélia Bento Ribeiro,2010-08-07 08:39:50
4280,N/A,2010-08-07 08:39:56
4282,N/A,2010-08-07 08:40:00
4083,Carla Sofia Fernandes de Sousa,2010-08-07 08:40:04
4290,N/A,2010-08-07 08:40:08
4295,N/A,2010-08-07 08:40:14
4296,N/A,2010-08-07 08:40:18
4094,Maria Emília Apolinário Sota Felicíssimo,2010-08-07 08:40:22
4096,Isabel Maria Mousinho de Almeida Galriça Neto,2010-08-07 08:40:25
4103,João Carlos Teiga Zilhão,2010-08-07 08:38:16
4008,Josué António Almeida Bacalhau,2010-08-07 08:38:17
4105,Catarina Carreira Nogueira Casanova,2010-08-07 08:38:19
4107,Pedro Manuel da Costa Ventura,2010-08-07 08:38:21
4108,N/A,2010-08-07 08:38:22
4110,N/A,2010-08-07 08:38:24
4118,N/A,2010-08-07 08:38:32
4018,Artur José Gomes Rêgo,2010-08-07 08:38:34
4126,Luís David Trindade Moreira Testa,2010-08-07 08:38:41
4127,Maria Conceição Barradas Grilo,2010-08-07 08:38:42
4028,Maria Helena de Carvalho Araújo Ferreira,2010-08-07 08:38:47
4032,Hugo Alexandre Melo de Almeida Miranda,2010-08-07 08:38:53
4138,José Manuel Queirós Teixeira de Sousa,2010-08-07 08:38:58
4039,N/A,2010-08-07 08:39:00
4141,Paulo Sérgio Ribeiro Nogueira Ferraz,2010-08-07 08:39:02
4142,Carlos Manuel Portela Araújo,2010-08-07 08:39:04
4044,N/A,2010-08-07 08:39:07
4045,N/A,2010-08-07 08:39:08
4145,Luís Filipe Valenzuela Tavares Menezes Lopes,2010-08-07 08:39:09
4047,Henrique José Alves Henriques,2010-08-07 08:39:11
4053,José António Leitão da Silva,2010-08-07 08:39:20
4054,Paula Cristina Silva Dias Sanches Pinto Alves,2010-08-07 08:39:21
